epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_UQfDtr.so
[0 - 7f7ba22b7780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2051 |  6.0334e+00 |  2.9165e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3557e-01
  2052 |  6.0363e+00 |  2.9164e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3518e-01
  2053 |  6.0392e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3480e-01
  2054 |  6.0421e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3441e-01
  2055 |  6.0450e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3402e-01
  2056 |  6.0480e+00 |  2.9162e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3364e-01
  2057 |  6.0509e+00 |  2.9162e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3326e-01
  2058 |  6.0538e+00 |  2.9162e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3288e-01
  2059 |  6.0567e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3249e-01
  2060 |  6.0596e+00 |  2.9163e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3211e-01
  2061 |  6.0625e+00 |  2.9164e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3172e-01
  2062 |  6.0654e+00 |  2.9165e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3134e-01
  2063 |  6.0684e+00 |  2.9166e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3096e-01
  2064 |  6.0713e+00 |  2.9166e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3057e-01
  2065 |  6.0742e+00 |  2.9167e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.3019e-01
  2066 |  6.0771e+00 |  2.9168e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2981e-01
  2067 |  6.0800e+00 |  2.9169e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2942e-01
  2068 |  6.0829e+00 |  2.9169e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2904e-01
  2069 |  6.0859e+00 |  2.9170e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2866e-01
  2070 |  6.0888e+00 |  2.9171e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2828e-01
  2071 |  6.0917e+00 |  2.9172e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2789e-01
  2072 |  6.0946e+00 |  2.9173e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2751e-01
  2073 |  6.0975e+00 |  2.9174e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2712e-01
  2074 |  6.1005e+00 |  2.9175e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2674e-01
  2075 |  6.1034e+00 |  2.9176e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2636e-01
  2076 |  6.1063e+00 |  2.9177e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2597e-01
  2077 |  6.1092e+00 |  2.9178e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2559e-01
  2078 |  6.1121e+00 |  2.9178e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2520e-01
  2079 |  6.1150e+00 |  2.9179e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2482e-01
  2080 |  6.1180e+00 |  2.9180e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2444e-01
  2081 |  6.1209e+00 |  2.9180e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2406e-01
  2082 |  6.1238e+00 |  2.9182e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2367e-01
  2083 |  6.1267e+00 |  2.9182e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2329e-01
  2084 |  6.1296e+00 |  2.9183e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2291e-01
  2085 |  6.1326e+00 |  2.9183e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2253e-01
  2086 |  6.1355e+00 |  2.9184e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2215e-01
  2087 |  6.1384e+00 |  2.9185e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2177e-01
  2088 |  6.1413e+00 |  2.9186e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2139e-01
  2089 |  6.1442e+00 |  2.9186e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2101e-01
  2090 |  6.1471e+00 |  2.9187e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2063e-01
  2091 |  6.1501e+00 |  2.9188e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.2025e-01
  2092 |  6.1530e+00 |  2.9190e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1988e-01
  2093 |  6.1559e+00 |  2.9191e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1950e-01
  2094 |  6.1588e+00 |  2.9193e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1912e-01
  2095 |  6.1617e+00 |  2.9194e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1875e-01
  2096 |  6.1647e+00 |  2.9196e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1837e-01
  2097 |  6.1676e+00 |  2.9198e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1800e-01
  2098 |  6.1705e+00 |  2.9200e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1762e-01
  2099 |  6.1734e+00 |  2.9201e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1724e-01
  2100 |  6.1763e+00 |  2.9202e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1687e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2101 |  6.1793e+00 |  2.9203e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1649e-01
  2102 |  6.1822e+00 |  2.9204e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1611e-01
  2103 |  6.1851e+00 |  2.9204e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1574e-01
  2104 |  6.1880e+00 |  2.9204e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1536e-01
  2105 |  6.1909e+00 |  2.9204e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1498e-01
  2106 |  6.1939e+00 |  2.9203e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1460e-01
  2107 |  6.1968e+00 |  2.9203e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1423e-01
  2108 |  6.1997e+00 |  2.9202e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1386e-01
  2109 |  6.2026e+00 |  2.9202e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1349e-01
  2110 |  6.2055e+00 |  2.9201e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1311e-01
  2111 |  6.2085e+00 |  2.9202e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1275e-01
  2112 |  6.2114e+00 |  2.9202e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1238e-01
  2113 |  6.2143e+00 |  2.9202e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1200e-01
  2114 |  6.2172e+00 |  2.9203e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1164e-01
  2115 |  6.2201e+00 |  2.9204e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1127e-01
  2116 |  6.2231e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1090e-01
  2117 |  6.2260e+00 |  2.9206e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1053e-01
  2118 |  6.2289e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.1016e-01
  2119 |  6.2318e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0979e-01
  2120 |  6.2347e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0942e-01
  2121 |  6.2377e+00 |  2.9209e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0905e-01
  2122 |  6.2406e+00 |  2.9209e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0868e-01
  2123 |  6.2435e+00 |  2.9211e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0831e-01
  2124 |  6.2464e+00 |  2.9212e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0794e-01
  2125 |  6.2494e+00 |  2.9213e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0757e-01
  2126 |  6.2523e+00 |  2.9215e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0720e-01
  2127 |  6.2552e+00 |  2.9216e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0683e-01
  2128 |  6.2581e+00 |  2.9217e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0646e-01
  2129 |  6.2610e+00 |  2.9219e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0609e-01
  2130 |  6.2640e+00 |  2.9220e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0573e-01
  2131 |  6.2669e+00 |  2.9222e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0536e-01
  2132 |  6.2698e+00 |  2.9223e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0499e-01
  2133 |  6.2727e+00 |  2.9224e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0462e-01
  2134 |  6.2756e+00 |  2.9224e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0426e-01
  2135 |  6.2786e+00 |  2.9225e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0389e-01
  2136 |  6.2815e+00 |  2.9224e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0353e-01
  2137 |  6.2844e+00 |  2.9224e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0316e-01
  2138 |  6.2873e+00 |  2.9225e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0279e-01
  2139 |  6.2903e+00 |  2.9225e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0243e-01
  2140 |  6.2932e+00 |  2.9226e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0206e-01
  2141 |  6.2961e+00 |  2.9228e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0170e-01
  2142 |  6.2990e+00 |  2.9229e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0133e-01
  2143 |  6.3020e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0096e-01
  2144 |  6.3049e+00 |  2.9233e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0060e-01
  2145 |  6.3078e+00 |  2.9235e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  7.0023e-01
  2146 |  6.3107e+00 |  2.9236e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9986e-01
  2147 |  6.3136e+00 |  2.9237e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9950e-01
  2148 |  6.3166e+00 |  2.9238e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9913e-01
  2149 |  6.3195e+00 |  2.9238e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9877e-01
  2150 |  6.3224e+00 |  2.9240e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9840e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2151 |  6.3253e+00 |  2.9238e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9803e-01
  2152 |  6.3283e+00 |  2.9237e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9767e-01
  2153 |  6.3312e+00 |  2.9236e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9730e-01
  2154 |  6.3341e+00 |  2.9235e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9693e-01
  2155 |  6.3370e+00 |  2.9234e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9657e-01
  2156 |  6.3400e+00 |  2.9234e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9621e-01
  2157 |  6.3429e+00 |  2.9233e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9585e-01
  2158 |  6.3458e+00 |  2.9232e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9548e-01
  2159 |  6.3487e+00 |  2.9232e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9512e-01
  2160 |  6.3517e+00 |  2.9232e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9476e-01
  2161 |  6.3546e+00 |  2.9234e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9440e-01
  2162 |  6.3575e+00 |  2.9233e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9403e-01
  2163 |  6.3604e+00 |  2.9233e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9367e-01
  2164 |  6.3633e+00 |  2.9232e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9331e-01
  2165 |  6.3663e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9294e-01
  2166 |  6.3692e+00 |  2.9232e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9258e-01
  2167 |  6.3721e+00 |  2.9230e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9221e-01
  2168 |  6.3750e+00 |  2.9230e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9185e-01
  2169 |  6.3780e+00 |  2.9228e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9149e-01
  2170 |  6.3809e+00 |  2.9227e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9112e-01
  2171 |  6.3838e+00 |  2.9226e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9076e-01
  2172 |  6.3867e+00 |  2.9225e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9040e-01
  2173 |  6.3897e+00 |  2.9223e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.9004e-01
  2174 |  6.3926e+00 |  2.9222e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8968e-01
  2175 |  6.3955e+00 |  2.9220e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8931e-01
  2176 |  6.3984e+00 |  2.9220e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8895e-01
  2177 |  6.4013e+00 |  2.9219e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8859e-01
  2178 |  6.4043e+00 |  2.9217e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8823e-01
  2179 |  6.4072e+00 |  2.9216e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8787e-01
  2180 |  6.4101e+00 |  2.9214e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8751e-01
  2181 |  6.4130e+00 |  2.9212e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8714e-01
  2182 |  6.4159e+00 |  2.9211e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8678e-01
  2183 |  6.4189e+00 |  2.9210e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8642e-01
  2184 |  6.4218e+00 |  2.9209e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8606e-01
  2185 |  6.4247e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8570e-01
  2186 |  6.4276e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8534e-01
  2187 |  6.4306e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8498e-01
  2188 |  6.4335e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8462e-01
  2189 |  6.4364e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8426e-01
  2190 |  6.4393e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8390e-01
  2191 |  6.4422e+00 |  2.9206e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8354e-01
  2192 |  6.4452e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8318e-01
  2193 |  6.4481e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8282e-01
  2194 |  6.4510e+00 |  2.9209e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8246e-01
  2195 |  6.4539e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8209e-01
  2196 |  6.4568e+00 |  2.9210e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8173e-01
  2197 |  6.4598e+00 |  2.9209e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8137e-01
  2198 |  6.4627e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8101e-01
  2199 |  6.4656e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8064e-01
  2200 |  6.4685e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.8028e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2201 |  6.4714e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7992e-01
  2202 |  6.4744e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7956e-01
  2203 |  6.4773e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7919e-01
  2204 |  6.4802e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7882e-01
  2205 |  6.4831e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7846e-01
  2206 |  6.4860e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7809e-01
  2207 |  6.4890e+00 |  2.9208e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7772e-01
  2208 |  6.4919e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7736e-01
  2209 |  6.4948e+00 |  2.9206e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7700e-01
  2210 |  6.4977e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7663e-01
  2211 |  6.5006e+00 |  2.9206e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7627e-01
  2212 |  6.5036e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7590e-01
  2213 |  6.5065e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7553e-01
  2214 |  6.5094e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7517e-01
  2215 |  6.5123e+00 |  2.9205e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7480e-01
  2216 |  6.5153e+00 |  2.9206e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7444e-01
  2217 |  6.5182e+00 |  2.9207e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7407e-01
  2218 |  6.5211e+00 |  2.9209e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7371e-01
  2219 |  6.5240e+00 |  2.9210e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7334e-01
  2220 |  6.5269e+00 |  2.9211e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7297e-01
  2221 |  6.5299e+00 |  2.9211e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7261e-01
  2222 |  6.5328e+00 |  2.9212e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7224e-01
  2223 |  6.5357e+00 |  2.9213e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7188e-01
  2224 |  6.5386e+00 |  2.9215e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7151e-01
  2225 |  6.5415e+00 |  2.9216e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7115e-01
  2226 |  6.5445e+00 |  2.9218e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7078e-01
  2227 |  6.5474e+00 |  2.9218e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7042e-01
  2228 |  6.5503e+00 |  2.9218e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.7005e-01
  2229 |  6.5532e+00 |  2.9218e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6969e-01
  2230 |  6.5562e+00 |  2.9218e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6932e-01
  2231 |  6.5591e+00 |  2.9219e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6896e-01
  2232 |  6.5620e+00 |  2.9220e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6860e-01
  2233 |  6.5649e+00 |  2.9221e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6824e-01
  2234 |  6.5678e+00 |  2.9222e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6787e-01
  2235 |  6.5708e+00 |  2.9224e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6751e-01
  2236 |  6.5737e+00 |  2.9225e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6715e-01
  2237 |  6.5766e+00 |  2.9227e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6679e-01
  2238 |  6.5795e+00 |  2.9228e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6643e-01
  2239 |  6.5825e+00 |  2.9229e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6607e-01
  2240 |  6.5854e+00 |  2.9229e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6571e-01
  2241 |  6.5883e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6535e-01
  2242 |  6.5912e+00 |  2.9230e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6499e-01
  2243 |  6.5941e+00 |  2.9230e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6462e-01
  2244 |  6.5971e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6427e-01
  2245 |  6.6000e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6391e-01
  2246 |  6.6029e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6355e-01
  2247 |  6.6058e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6319e-01
  2248 |  6.6088e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6283e-01
  2249 |  6.6117e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6247e-01
  2250 |  6.6146e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6211e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2251 |  6.6175e+00 |  2.9231e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6175e-01
  2252 |  6.6205e+00 |  2.9232e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6139e-01
  2253 |  6.6234e+00 |  2.9233e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6103e-01
  2254 |  6.6263e+00 |  2.9234e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6067e-01
  2255 |  6.6292e+00 |  2.9236e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.6031e-01
  2256 |  6.6321e+00 |  2.9238e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.5995e-01
  2257 |  6.6351e+00 |  2.9240e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  6.5959e-01
